,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.07499,0.061546,8e-06,0.027042,0.061832,0.107084,0.373259
dr-ibt,500.0,0.093415,0.069119,1e-06,0.042591,0.080294,0.126652,0.493358
dr-ibt (tau=0),500.0,0.281887,0.040371,0.155608,0.254686,0.281532,0.306453,0.422827
dm,500.0,0.316789,0.03996,0.205924,0.291761,0.314221,0.341171,0.43769
dr,500.0,0.077271,0.064464,2e-06,0.028637,0.062477,0.111728,0.356061
mrdr,500.0,0.084572,0.088253,2.8e-05,0.024919,0.061036,0.111693,0.809377
dr-os (oracle),500.0,0.074669,0.063195,0.0,0.027304,0.06091,0.10598,0.321508
dr-os,500.0,0.074694,0.063278,0.0,0.027304,0.06091,0.10598,0.321508
switch-dr (oracle),500.0,0.07596,0.061695,2.6e-05,0.026664,0.063004,0.109781,0.321046
switch-dr,500.0,0.077128,0.062628,2.6e-05,0.027287,0.064052,0.112268,0.321046
