,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.063658,0.038696,0.000511,0.035388,0.055426,0.08575,0.211568
dr-ibt,500.0,0.061567,0.034696,0.000397,0.035278,0.056752,0.079772,0.21858
dr-ibt (tau=0),500.0,0.24578,0.052683,0.09484,0.207251,0.244884,0.283922,0.404415
dm,500.0,0.314771,0.024772,0.247713,0.296923,0.316377,0.331104,0.387316
dr,500.0,0.065038,0.039812,0.001056,0.033698,0.059889,0.090535,0.23118
mrdr,500.0,0.066085,0.045132,2.2e-05,0.032493,0.057981,0.092195,0.255621
dr-os (oracle),500.0,0.06539,0.038771,6.9e-05,0.036939,0.059455,0.087591,0.198206
dr-os,500.0,0.06539,0.038771,6.9e-05,0.036939,0.059455,0.087591,0.198206
switch-dr (oracle),500.0,0.063807,0.039505,2e-06,0.032291,0.057527,0.089422,0.181359
switch-dr,500.0,0.063938,0.039612,2e-06,0.032291,0.057527,0.089512,0.181359
