,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.053967,0.033819,0.00289,0.029008,0.049357,0.072061,0.191193
dr-ibt,500.0,0.060817,0.036245,0.003678,0.034247,0.055119,0.080721,0.197629
dr-ibt (tau=0),500.0,0.058652,0.035755,0.002948,0.032601,0.05367,0.079024,0.198738
dm,500.0,0.316573,0.025184,0.241767,0.297776,0.316155,0.331628,0.403258
dr,500.0,0.062232,0.039422,0.000517,0.030983,0.055958,0.085468,0.231172
mrdr,500.0,0.063302,0.043247,0.000494,0.03104,0.056053,0.085623,0.242404
dr-os (oracle),500.0,0.062955,0.038787,5.4e-05,0.032266,0.057257,0.086647,0.205799
dr-os,500.0,0.062955,0.038787,5.4e-05,0.032266,0.057257,0.086647,0.205799
switch-dr (oracle),500.0,0.063488,0.036599,5e-06,0.037846,0.058135,0.087693,0.198183
switch-dr,500.0,0.063648,0.036734,5e-06,0.037846,0.05833,0.088017,0.198183
