,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,5.4e-05,0.000175,0.0,0.0,3e-06,3.2e-05,0.00258
dr-ibt,500.0,0.000179,0.000247,0.0,2.5e-05,9.3e-05,0.000224,0.001642
dr-ibt (tau=0),500.0,0.000718,0.001508,0.0,0.000269,0.00043,0.000651,0.022114
dm,500.0,0.640244,0.010316,0.609765,0.633539,0.639911,0.647375,0.670863
dr,500.0,0.002954,0.004087,0.0,0.000289,0.001179,0.004134,0.03363
mrdr,500.0,0.000239,0.000375,0.0,1.9e-05,0.0001,0.000287,0.002992
dr-os (oracle),500.0,0.002946,0.004045,0.0,0.000277,0.001318,0.004174,0.029799
dr-os,500.0,0.002946,0.004045,0.0,0.000277,0.001318,0.004174,0.029799
switch-dr (oracle),500.0,0.00232,0.003489,0.0,0.00016,0.000846,0.003044,0.022819
switch-dr,500.0,0.002954,0.004087,0.0,0.000289,0.001179,0.004134,0.03363
