,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.045403,0.015105,0.009023,0.035157,0.043964,0.054801,0.103119
dr-ibt,500.0,0.057822,0.014658,0.021671,0.04698,0.057091,0.066904,0.122627
dr-ibt (tau=0),500.0,0.046133,0.015842,0.009023,0.035667,0.04425,0.055419,0.103119
dm,500.0,0.313907,0.011502,0.280558,0.307112,0.31433,0.321319,0.348143
dr,500.0,0.059641,0.018241,0.008866,0.047185,0.057817,0.07065,0.125097
mrdr,500.0,0.05923,0.016268,0.020319,0.048494,0.057964,0.068406,0.128179
dr-os (oracle),500.0,0.060411,0.018673,0.014683,0.046213,0.058931,0.073964,0.137982
dr-os,500.0,0.060411,0.018673,0.014683,0.046213,0.058931,0.073964,0.137982
switch-dr (oracle),500.0,0.058522,0.017426,0.020409,0.046083,0.057345,0.069643,0.123613
switch-dr,500.0,0.058646,0.017452,0.020409,0.046123,0.057527,0.069737,0.123613
