,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.055819,0.033756,5e-06,0.031012,0.050166,0.07337,0.260514
dr-ibt,500.0,0.063368,0.036273,0.000129,0.036772,0.057612,0.083954,0.253215
dr-ibt (tau=0),500.0,0.060953,0.035729,0.000406,0.034505,0.054643,0.079556,0.260514
dm,500.0,0.318632,0.0239,0.233133,0.303369,0.320086,0.33453,0.407832
dr,500.0,0.068006,0.039562,1e-06,0.038477,0.062545,0.092094,0.212152
mrdr,500.0,0.067831,0.042866,0.000464,0.035582,0.059912,0.09088,0.294108
dr-os (oracle),500.0,0.064576,0.038745,4.8e-05,0.035587,0.057584,0.088768,0.209634
dr-os,500.0,0.064576,0.038745,4.8e-05,0.035587,0.057584,0.088768,0.209634
switch-dr (oracle),500.0,0.06605,0.037832,0.001086,0.037447,0.059661,0.090224,0.201505
switch-dr,500.0,0.066301,0.038192,0.001086,0.037447,0.059891,0.090306,0.209109
