,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.070454,0.057681,2e-06,0.023342,0.057169,0.105056,0.276021
dr-ibt,500.0,0.083075,0.061035,0.0003,0.036636,0.071299,0.11153,0.327025
dr-ibt (tau=0),500.0,0.272506,0.04035,0.157441,0.244925,0.272136,0.295705,0.390005
dm,500.0,0.30888,0.039185,0.207175,0.280724,0.306613,0.336258,0.437764
dr,500.0,0.075099,0.068354,8e-06,0.025559,0.06064,0.104083,0.522784
mrdr,500.0,0.077389,0.075658,1e-06,0.021392,0.055915,0.111347,0.504129
dr-os (oracle),500.0,0.073044,0.060667,1e-06,0.025621,0.058402,0.106667,0.302834
dr-os,500.0,0.073044,0.060667,1e-06,0.025621,0.058402,0.106667,0.302834
switch-dr (oracle),500.0,0.076097,0.062725,1e-06,0.026797,0.062759,0.112217,0.361831
switch-dr,500.0,0.078433,0.065416,1e-06,0.027005,0.063577,0.114942,0.367223
