,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.071166,0.058968,1.7e-05,0.023003,0.058858,0.107679,0.298442
dr-ibt,500.0,0.08925,0.063048,9.4e-05,0.038449,0.080542,0.1248,0.386777
dr-ibt (tau=0),500.0,0.284369,0.039584,0.163755,0.254387,0.281636,0.31185,0.409906
dm,500.0,0.31437,0.039735,0.204472,0.286144,0.314716,0.340344,0.450912
dr,500.0,0.075599,0.064722,0.0,0.024515,0.059923,0.111844,0.397514
mrdr,500.0,0.072867,0.069099,0.0,0.017724,0.055106,0.110772,0.406554
dr-os (oracle),500.0,0.077036,0.057425,2.2e-05,0.033052,0.067019,0.109262,0.281133
dr-os,500.0,0.077036,0.057425,2.2e-05,0.033052,0.067019,0.109262,0.281133
switch-dr (oracle),500.0,0.07471,0.064623,3.9e-05,0.024994,0.059051,0.106976,0.350017
switch-dr,500.0,0.076335,0.066688,3.9e-05,0.02527,0.060485,0.108483,0.386513
