,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.073933,0.062099,2.4e-05,0.026029,0.062389,0.10644,0.315197
dr-ibt,500.0,0.089702,0.065508,0.001834,0.043474,0.076202,0.123034,0.378923
dr-ibt (tau=0),500.0,0.279982,0.043121,0.169511,0.249649,0.277355,0.306539,0.449353
dm,500.0,0.320398,0.041981,0.207995,0.290266,0.318726,0.347243,0.467808
dr,500.0,0.074802,0.063266,1e-06,0.024567,0.059386,0.107674,0.34671
mrdr,500.0,0.079011,0.076589,0.0,0.022193,0.056052,0.11634,0.537528
dr-os (oracle),500.0,0.079975,0.068029,5e-06,0.027165,0.063893,0.116965,0.394163
dr-os,500.0,0.080034,0.068313,5e-06,0.027165,0.063893,0.116965,0.423591
switch-dr (oracle),500.0,0.08133,0.067318,0.0,0.029263,0.064766,0.119351,0.371651
switch-dr,500.0,0.082739,0.068376,0.0,0.029477,0.065644,0.121294,0.371651
