,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.054116,0.033376,0.000696,0.028915,0.049943,0.070966,0.194307
dr-ibt,500.0,0.061121,0.036153,0.001685,0.033616,0.055488,0.080156,0.200805
dr-ibt (tau=0),500.0,0.059064,0.035353,0.000696,0.032385,0.054345,0.076776,0.204443
dm,500.0,0.314674,0.024687,0.243905,0.297201,0.31517,0.330766,0.385659
dr,500.0,0.062269,0.038832,6e-06,0.033467,0.056632,0.084822,0.224089
mrdr,500.0,0.060874,0.042062,2.4e-05,0.028391,0.053613,0.082929,0.250765
dr-os (oracle),500.0,0.064761,0.040081,5.2e-05,0.034945,0.060792,0.086279,0.26068
dr-os,500.0,0.064761,0.040081,5.2e-05,0.034945,0.060792,0.086279,0.26068
switch-dr (oracle),500.0,0.062605,0.03835,2.7e-05,0.033505,0.058004,0.085624,0.217087
switch-dr,500.0,0.062841,0.038477,2.7e-05,0.033563,0.058237,0.086001,0.217087
