,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.046568,0.028839,0.000243,0.023738,0.042993,0.063901,0.170296
dr-ibt,500.0,0.060593,0.031624,0.002215,0.036895,0.056777,0.081294,0.183267
dr-ibt (tau=0),500.0,0.052105,0.032689,0.000243,0.026157,0.047418,0.072849,0.173916
dm,500.0,0.31429,0.024354,0.22689,0.297702,0.313804,0.329638,0.399452
dr,500.0,0.064336,0.038355,0.001623,0.034768,0.056621,0.090112,0.175183
mrdr,500.0,0.063609,0.039459,1.7e-05,0.034265,0.057693,0.08627,0.242809
dr-os (oracle),500.0,0.064643,0.038232,0.002456,0.03495,0.058205,0.08591,0.19094
dr-os,500.0,0.064643,0.038232,0.002456,0.03495,0.058205,0.08591,0.19094
switch-dr (oracle),500.0,0.06405,0.03812,0.000848,0.034855,0.057183,0.086507,0.182305
switch-dr,500.0,0.064478,0.038321,0.001581,0.035208,0.05693,0.087232,0.186422
