,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.068837,0.058706,3e-06,0.023673,0.054623,0.099062,0.325941
dr-ibt,500.0,0.089185,0.067309,0.000133,0.039842,0.076217,0.120445,0.417169
dr-ibt (tau=0),500.0,0.278097,0.039667,0.154424,0.251603,0.274564,0.304378,0.403366
dm,500.0,0.312452,0.042295,0.169091,0.285574,0.310066,0.339981,0.432084
dr,500.0,0.075708,0.064946,1e-06,0.021886,0.06453,0.108259,0.409998
mrdr,500.0,0.078943,0.079107,0.0,0.022056,0.058022,0.112063,0.626612
dr-os (oracle),500.0,0.080318,0.063897,3e-06,0.029949,0.066927,0.121408,0.366558
dr-os,500.0,0.080485,0.064601,3e-06,0.029949,0.066927,0.121408,0.392037
switch-dr (oracle),500.0,0.070375,0.058738,2.3e-05,0.023337,0.058937,0.10107,0.394804
switch-dr,500.0,0.07141,0.060319,2.3e-05,0.023514,0.058937,0.10107,0.400807
