,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000406,0.000966,0.0,2e-06,3e-05,0.000397,0.012239
dr-ibt,500.0,0.001247,0.002125,0.0,0.000108,0.000463,0.001409,0.016704
dr-ibt (tau=0),500.0,0.003104,0.001931,0.0,0.001444,0.003137,0.004737,0.012239
dm,500.0,0.635877,0.02207,0.571947,0.620687,0.634989,0.6495,0.699799
dr,500.0,0.013507,0.019609,0.0,0.001227,0.005778,0.017212,0.14201
mrdr,500.0,0.00389,0.005637,0.0,0.000319,0.001626,0.005302,0.04823
dr-os (oracle),500.0,0.013329,0.018954,0.0,0.00129,0.005497,0.016623,0.131762
dr-os,500.0,0.013329,0.018954,0.0,0.00129,0.005497,0.016623,0.131762
switch-dr (oracle),500.0,0.010152,0.015297,0.0,0.000664,0.003761,0.012763,0.094352
switch-dr,500.0,0.013507,0.019609,0.0,0.001227,0.005778,0.017212,0.14201
