,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000348,0.000756,0.0,2e-06,2.5e-05,0.000297,0.007015
dr-ibt,500.0,0.001281,0.002381,0.0,0.000119,0.000477,0.001447,0.021017
dr-ibt (tau=0),500.0,0.003132,0.0018,0.0,0.001568,0.003361,0.004606,0.007015
dm,500.0,0.636869,0.022653,0.574388,0.621433,0.636018,0.653043,0.69132
dr,500.0,0.013967,0.017364,0.0,0.001679,0.007857,0.020105,0.101874
mrdr,500.0,0.003948,0.005803,0.0,0.000402,0.001491,0.005099,0.045009
dr-os (oracle),500.0,0.013782,0.017112,0.0,0.001709,0.007375,0.019964,0.106224
dr-os,500.0,0.013782,0.017112,0.0,0.001709,0.007375,0.019964,0.106224
switch-dr (oracle),500.0,0.010958,0.014843,0.0,0.001154,0.005455,0.014701,0.101874
switch-dr,500.0,0.013967,0.017364,0.0,0.001679,0.007857,0.020105,0.101874
