,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.004142,0.008633,0.0,1.9e-05,0.000689,0.004248,0.07792
dr-ibt,500.0,0.013567,0.02709,0.0,0.000931,0.005703,0.01417,0.280697
dr-ibt (tau=0),500.0,0.012093,0.01681,0.0,0.001985,0.007912,0.017499,0.181902
dm,500.0,0.251208,0.047386,0.139186,0.216663,0.251509,0.282907,0.430702
dr,500.0,0.02507,0.049689,0.0,0.00239,0.009472,0.029947,0.653709
mrdr,500.0,0.01825,0.040938,0.0,0.001633,0.006612,0.020372,0.529363
dr-os (oracle),500.0,0.00926,0.016103,0.0,0.0002,0.001664,0.01063,0.100865
dr-os,500.0,0.017956,0.024745,0.0,0.002052,0.008794,0.026212,0.183495
switch-dr (oracle),500.0,0.009089,0.015425,0.0,0.000401,0.002113,0.009462,0.090608
switch-dr,500.0,0.02507,0.049689,0.0,0.00239,0.009472,0.029947,0.653709
