,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00302,0.006721,0.0,3e-06,0.000112,0.002663,0.053389
dr-ibt,500.0,0.007045,0.010791,0.0,0.000617,0.002832,0.008397,0.074006
dr-ibt (tau=0),500.0,0.005795,0.00769,0.0,0.000739,0.003023,0.008076,0.068186
dm,500.0,0.277031,0.054664,0.1185,0.240847,0.276088,0.315859,0.458469
dr,500.0,0.014492,0.019387,0.0,0.001765,0.007396,0.018804,0.119667
mrdr,500.0,0.008197,0.01272,1e-06,0.000664,0.003411,0.010699,0.121716
dr-os (oracle),500.0,0.009354,0.016302,0.0,0.000248,0.001924,0.010903,0.111812
dr-os,500.0,0.01404,0.018414,0.0,0.001821,0.006936,0.018554,0.111812
switch-dr (oracle),500.0,0.009099,0.015547,0.0,0.000458,0.002463,0.010409,0.109149
switch-dr,500.0,0.014492,0.019387,0.0,0.001765,0.007396,0.018804,0.119667
