,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.012557,0.021942,0.0,8.7e-05,0.002827,0.014981,0.153876
dr-ibt,500.0,0.019898,0.031569,0.0,0.001872,0.00881,0.026608,0.434589
dr-ibt (tau=0),500.0,0.017462,0.026239,0.0,0.001479,0.007064,0.020745,0.186439
dm,500.0,0.261256,0.075686,0.069018,0.20653,0.260359,0.312281,0.490114
dr,500.0,0.032628,0.048877,0.0,0.002897,0.015944,0.042809,0.566393
mrdr,500.0,0.022397,0.03036,0.0,0.002892,0.010302,0.031503,0.271528
dr-os (oracle),500.0,0.019754,0.034103,0.0,0.000466,0.00352,0.023399,0.239447
dr-os,500.0,0.031129,0.041379,0.0,0.003314,0.016394,0.042015,0.272957
switch-dr (oracle),500.0,0.019962,0.033087,0.0,0.001129,0.005313,0.022349,0.237347
switch-dr,500.0,0.032628,0.048877,0.0,0.002897,0.015944,0.042809,0.566393
