,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.015877,0.026027,0.0,0.000106,0.004104,0.020304,0.158403
dr-ibt,500.0,0.034084,0.072652,0.0,0.003648,0.013975,0.04026,1.0
dr-ibt (tau=0),500.0,0.023138,0.033238,0.0,0.002267,0.011012,0.027202,0.232684
dm,500.0,0.237749,0.07066,0.037603,0.191412,0.232212,0.283152,0.47149
dr,500.0,0.048331,0.091475,2e-06,0.005153,0.02203,0.056434,1.0
mrdr,500.0,0.038568,0.077983,2e-06,0.004194,0.015573,0.045292,1.0
dr-os (oracle),500.0,0.021297,0.037092,0.0,0.000448,0.003073,0.028515,0.236158
dr-os,500.0,0.037863,0.049733,0.0,0.004986,0.019333,0.049777,0.369273
switch-dr (oracle),500.0,0.021556,0.036036,0.0,0.000838,0.005198,0.028075,0.233721
switch-dr,500.0,0.048331,0.091475,2e-06,0.005153,0.02203,0.056434,1.0
