,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001454,0.002715,0.0,6e-06,0.000266,0.001658,0.023534
dr-ibt,500.0,0.003127,0.005339,0.0,0.000382,0.001331,0.003951,0.060405
dr-ibt (tau=0),500.0,0.01012,0.009367,0.0,0.002679,0.007977,0.016554,0.103707
dm,500.0,0.258916,0.041296,0.165219,0.230723,0.258167,0.28442,0.375889
dr,500.0,0.011933,0.023855,0.0,0.000965,0.004086,0.011798,0.24102
mrdr,500.0,0.006449,0.015143,0.0,0.000349,0.001567,0.005275,0.141991
dr-os (oracle),500.0,0.003376,0.007344,0.0,0.0001,0.000716,0.002822,0.060267
dr-os,500.0,0.008866,0.013881,0.0,0.000951,0.003576,0.010295,0.124451
switch-dr (oracle),500.0,0.003095,0.006903,0.0,0.000114,0.000624,0.002466,0.058275
switch-dr,500.0,0.011933,0.023855,0.0,0.000965,0.004086,0.011798,0.24102
