,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.006659,0.013136,0.0,3.4e-05,0.001032,0.007634,0.107088
dr-ibt,500.0,0.011307,0.016147,0.0,0.001452,0.005225,0.01367,0.142595
dr-ibt (tau=0),500.0,0.0099,0.015127,0.0,0.00075,0.004217,0.012186,0.115256
dm,500.0,0.195256,0.060478,0.026557,0.154702,0.19466,0.234344,0.380053
dr,500.0,0.024243,0.034866,0.0,0.002401,0.01242,0.032075,0.26404
mrdr,500.0,0.016817,0.029663,0.0,0.001465,0.007004,0.021616,0.390857
dr-os (oracle),500.0,0.009515,0.018568,0.0,0.000199,0.001399,0.009587,0.15363
dr-os,500.0,0.023412,0.033255,0.0,0.002495,0.012302,0.030906,0.249401
switch-dr (oracle),500.0,0.010202,0.01798,0.0,0.000521,0.002868,0.012368,0.153217
switch-dr,500.0,0.024243,0.034866,0.0,0.002401,0.01242,0.032075,0.26404
