,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001569,0.003632,0.0,3e-06,9.1e-05,0.001245,0.032419
dr-ibt,500.0,0.012035,0.065894,0.0,0.000364,0.001852,0.006549,1.0
dr-ibt (tau=0),500.0,0.009279,0.009997,0.0,0.002065,0.008259,0.013567,0.104527
dm,500.0,0.272999,0.039059,0.172951,0.243592,0.270086,0.29853,0.406288
dr,500.0,0.021898,0.087229,0.0,0.001407,0.005195,0.015578,1.0
mrdr,500.0,0.007346,0.032926,0.0,0.000403,0.001921,0.005632,0.552493
dr-os (oracle),500.0,0.006822,0.012391,0.0,0.000229,0.00122,0.00722,0.09398
dr-os,500.0,0.010342,0.014784,0.0,0.001135,0.004586,0.013195,0.105749
switch-dr (oracle),500.0,0.006176,0.01169,0.0,0.000221,0.001224,0.005997,0.091883
switch-dr,500.0,0.021898,0.087229,0.0,0.001407,0.005195,0.015578,1.0
