,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000706,0.001843,0.0,1e-06,1.8e-05,0.000368,0.021034
dr-ibt,500.0,0.002548,0.006146,0.0,0.000206,0.000909,0.00302,0.099665
dr-ibt (tau=0),500.0,0.005198,0.007773,0.0,0.000648,0.003531,0.006897,0.082674
dm,500.0,0.232365,0.039637,0.115118,0.20502,0.229415,0.259425,0.362765
dr,500.0,0.007196,0.011492,0.0,0.00048,0.002442,0.009039,0.076484
mrdr,500.0,0.002929,0.006795,0.0,0.000209,0.001101,0.003559,0.102493
dr-os (oracle),500.0,0.003487,0.007694,0.0,4.8e-05,0.000399,0.002907,0.057425
dr-os,500.0,0.006229,0.009362,0.0,0.000414,0.002533,0.008676,0.057425
switch-dr (oracle),500.0,0.003892,0.007559,0.0,0.000171,0.001045,0.003894,0.055132
switch-dr,500.0,0.007196,0.011492,0.0,0.00048,0.002442,0.009039,0.076484
