,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001066,0.002341,0.0,2e-06,6.6e-05,0.001105,0.028239
dr-ibt,500.0,0.003082,0.004428,0.0,0.00034,0.001372,0.004175,0.036442
dr-ibt (tau=0),500.0,0.008926,0.007363,2e-06,0.002338,0.007578,0.013947,0.032721
dm,500.0,0.276431,0.039925,0.17642,0.246284,0.274076,0.302518,0.411323
dr,500.0,0.014547,0.025704,0.0,0.001116,0.004783,0.017268,0.238085
mrdr,500.0,0.008157,0.019093,0.0,0.00036,0.001744,0.006224,0.229174
dr-os (oracle),500.0,0.004085,0.008349,0.0,0.000128,0.000754,0.003641,0.055964
dr-os,500.0,0.010671,0.016213,0.0,0.000868,0.004157,0.013667,0.132275
switch-dr (oracle),500.0,0.003943,0.007705,0.0,0.000189,0.000948,0.003615,0.052277
switch-dr,500.0,0.014547,0.025704,0.0,0.001116,0.004783,0.017268,0.238085
