,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002791,0.00684,0.0,4e-06,9.2e-05,0.002427,0.065628
dr-ibt,500.0,0.008818,0.018951,0.0,0.000596,0.002675,0.009797,0.23063
dr-ibt (tau=0),500.0,0.006045,0.00869,0.0,0.000824,0.003653,0.007742,0.093013
dm,500.0,0.221146,0.041207,0.108248,0.194382,0.222393,0.24809,0.354349
dr,500.0,0.019857,0.047767,0.0,0.001513,0.006436,0.01781,0.553716
mrdr,500.0,0.014502,0.038024,0.0,0.000984,0.004259,0.012685,0.341302
dr-os (oracle),500.0,0.008513,0.014735,0.0,0.000205,0.001616,0.011449,0.118579
dr-os,500.0,0.012698,0.018136,0.0,0.001223,0.005903,0.015888,0.118579
switch-dr (oracle),500.0,0.008493,0.014282,0.0,0.000356,0.002099,0.010654,0.117514
switch-dr,500.0,0.019857,0.047767,0.0,0.001513,0.006436,0.01781,0.553716
