,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001405,0.003625,0.0,3e-06,5.4e-05,0.000948,0.029376
dr-ibt,500.0,0.004387,0.008551,0.0,0.00036,0.001704,0.004892,0.118086
dr-ibt (tau=0),500.0,0.006211,0.013844,0.0,0.000418,0.001861,0.005755,0.16054
dm,500.0,0.2275,0.048286,0.089556,0.193249,0.226906,0.260122,0.361782
dr,500.0,0.011291,0.017349,0.0,0.001369,0.00576,0.01399,0.151723
mrdr,500.0,0.005531,0.009735,0.0,0.000522,0.002089,0.006454,0.110251
dr-os (oracle),500.0,0.005443,0.009924,0.0,0.000109,0.000977,0.00656,0.07665
dr-os,500.0,0.009981,0.013353,0.0,0.001233,0.00552,0.013609,0.113396
switch-dr (oracle),500.0,0.006003,0.009622,0.0,0.000352,0.001996,0.007633,0.075111
switch-dr,500.0,0.011291,0.017349,0.0,0.001369,0.00576,0.01399,0.151723
