,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000969,0.002874,0.0,1e-06,1.4e-05,0.00056,0.031603
dr-ibt,500.0,0.00348,0.007028,0.0,0.0003,0.001282,0.003892,0.100483
dr-ibt (tau=0),500.0,0.004021,0.00459,0.0,0.000601,0.002764,0.006227,0.046414
dm,500.0,0.281143,0.040734,0.175444,0.25379,0.278249,0.308131,0.426991
dr,500.0,0.009905,0.014278,0.0,0.000869,0.00422,0.012913,0.104077
mrdr,500.0,0.004089,0.00597,0.0,0.000336,0.001653,0.005475,0.038724
dr-os (oracle),500.0,0.006247,0.010734,0.0,0.000213,0.001652,0.006943,0.067378
dr-os,500.0,0.009657,0.013429,0.0,0.000975,0.004318,0.0128,0.0961
switch-dr (oracle),500.0,0.005831,0.010056,0.0,0.000247,0.001554,0.006732,0.065413
switch-dr,500.0,0.009905,0.014278,0.0,0.000869,0.00422,0.012913,0.104077
