,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.005317,0.011471,0.0,3.3e-05,0.000828,0.005259,0.099792
dr-ibt,500.0,0.020165,0.079513,0.0,0.001311,0.006356,0.019861,1.0
dr-ibt (tau=0),500.0,0.011193,0.01648,0.0,0.001492,0.005612,0.014189,0.135356
dm,500.0,0.203022,0.074964,0.022186,0.148481,0.203732,0.256829,0.441399
dr,500.0,0.044535,0.115516,0.0,0.003067,0.014198,0.040535,1.0
mrdr,500.0,0.035443,0.110262,0.0,0.002447,0.010729,0.031777,1.0
dr-os (oracle),500.0,0.011018,0.023895,0.0,0.000192,0.001397,0.00726,0.149138
dr-os,500.0,0.032986,0.053716,0.0,0.002659,0.013566,0.038423,0.453238
switch-dr (oracle),500.0,0.011305,0.022015,0.0,0.000434,0.002629,0.009731,0.145698
switch-dr,500.0,0.044535,0.115516,0.0,0.003067,0.014198,0.040535,1.0
