,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.004826,0.011142,0.0,7e-06,0.000327,0.004007,0.084905
dr-ibt,500.0,0.010715,0.020519,0.0,0.000882,0.003956,0.012123,0.241834
dr-ibt (tau=0),500.0,0.009523,0.014412,0.0,0.001164,0.004518,0.012174,0.132362
dm,500.0,0.224851,0.075996,0.043688,0.169049,0.227871,0.274213,0.512428
dr,500.0,0.032324,0.068091,1e-06,0.002298,0.011749,0.036286,0.698492
mrdr,500.0,0.023693,0.059829,2e-06,0.00165,0.007441,0.023139,0.829062
dr-os (oracle),500.0,0.011563,0.024835,0.0,0.00025,0.001424,0.01039,0.263634
dr-os,500.0,0.027176,0.043579,0.0,0.001984,0.011076,0.035769,0.416173
switch-dr (oracle),500.0,0.012504,0.024302,0.0,0.000512,0.003303,0.014015,0.261654
switch-dr,500.0,0.032324,0.068091,1e-06,0.002298,0.011749,0.036286,0.698492
