,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002024,0.003713,0.0,5e-06,0.000137,0.002494,0.025367
dr-ibt,500.0,0.008338,0.030253,0.0,0.000673,0.002768,0.008246,0.424425
dr-ibt (tau=0),500.0,0.008057,0.007536,0.0,0.00157,0.005955,0.013186,0.032121
dm,500.0,0.212949,0.055708,0.079303,0.173963,0.214661,0.24835,0.422003
dr,500.0,0.024886,0.066839,0.0,0.001356,0.006904,0.021679,0.686633
mrdr,500.0,0.018606,0.064083,0.0,0.000946,0.004853,0.013486,0.645272
dr-os (oracle),500.0,0.004538,0.011086,0.0,8.1e-05,0.00069,0.003266,0.111445
dr-os,500.0,0.015807,0.026587,0.0,0.001365,0.006238,0.020195,0.283418
switch-dr (oracle),500.0,0.005036,0.010626,0.0,0.000281,0.001298,0.005283,0.108644
switch-dr,500.0,0.024886,0.066839,0.0,0.001356,0.006904,0.021679,0.686633
