,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000602,0.001153,0.0,5e-06,7.1e-05,0.000783,0.012268
dr-ibt,500.0,0.001063,0.001445,0.0,9.2e-05,0.00048,0.001491,0.009182
dr-ibt (tau=0),500.0,0.029697,0.020581,0.000229,0.013561,0.025674,0.042417,0.093186
dm,500.0,0.048689,0.009306,0.023111,0.042245,0.048399,0.054917,0.086066
dr,500.0,0.00158,0.002187,0.0,0.000175,0.000756,0.002026,0.014595
mrdr,500.0,0.001044,0.001433,0.0,9.3e-05,0.000479,0.001587,0.008779
dr-os (oracle),500.0,0.000612,0.001325,0.0,9e-06,6.4e-05,0.000458,0.010472
dr-os,500.0,0.001496,0.002049,0.0,0.000178,0.000711,0.002046,0.013488
switch-dr (oracle),500.0,0.000613,0.001247,0.0,1.8e-05,0.000111,0.000516,0.009946
switch-dr,500.0,0.00158,0.002187,0.0,0.000175,0.000756,0.002026,0.014595
