,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000675,0.001022,0.0,2e-06,0.000209,0.00099,0.007939
dr-ibt,500.0,0.001201,0.001386,0.0,0.000179,0.000697,0.001726,0.011028
dr-ibt (tau=0),500.0,0.00416,0.003775,0.0,0.001261,0.003299,0.006068,0.024857
dm,500.0,0.00434,0.002178,0.0,0.002687,0.004145,0.00571,0.011473
dr,500.0,0.001191,0.001563,0.0,0.000163,0.000691,0.001557,0.014325
mrdr,500.0,0.001168,0.001481,0.0,0.00016,0.000698,0.001584,0.013179
dr-os (oracle),500.0,5.2e-05,0.000203,0.0,2e-06,8e-06,2.6e-05,0.002571
dr-os,500.0,0.001085,0.00127,0.0,0.00016,0.000604,0.001608,0.006942
switch-dr (oracle),500.0,7.5e-05,0.000172,0.0,4e-06,2.1e-05,8e-05,0.001846
switch-dr,500.0,0.001104,0.001362,0.0,0.000183,0.000659,0.001493,0.008926
