,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001984,0.004685,0.0,2e-06,8.3e-05,0.00152,0.05025
dr-ibt,500.0,0.006087,0.008355,0.0,0.000634,0.002826,0.008311,0.051448
dr-ibt (tau=0),500.0,0.005693,0.010616,0.0,0.000443,0.002237,0.006232,0.101758
dm,500.0,0.045861,0.019032,0.005997,0.03158,0.044402,0.057738,0.112844
dr,500.0,0.006503,0.009208,0.0,0.000602,0.002989,0.008695,0.053231
mrdr,500.0,0.005142,0.007253,0.0,0.000596,0.002424,0.006684,0.052069
dr-os (oracle),500.0,0.002749,0.006519,0.0,2.3e-05,0.000154,0.001515,0.052039
dr-os,500.0,0.006364,0.009035,0.0,0.000549,0.002709,0.008592,0.052039
switch-dr (oracle),500.0,0.002791,0.006256,0.0,7.7e-05,0.000393,0.002003,0.050994
switch-dr,500.0,0.006503,0.009208,0.0,0.000602,0.002989,0.008695,0.053231
