,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000329,0.000598,0.0,3e-06,3.8e-05,0.000414,0.004011
dr-ibt,500.0,0.000566,0.000783,0.0,5.8e-05,0.000224,0.000777,0.005177
dr-ibt (tau=0),500.0,0.002514,0.001763,0.0,0.001247,0.002188,0.003477,0.009587
dm,500.0,0.047782,0.006763,0.029551,0.043178,0.047829,0.051942,0.07127
dr,500.0,0.000945,0.001296,0.0,9.5e-05,0.000425,0.001283,0.009464
mrdr,500.0,0.000587,0.000834,0.0,4.2e-05,0.000243,0.000766,0.005692
dr-os (oracle),500.0,0.0003,0.000728,0.0,5e-06,2.6e-05,0.000225,0.006759
dr-os,500.0,0.000882,0.001204,0.0,9.5e-05,0.000417,0.001176,0.008619
switch-dr (oracle),500.0,0.000328,0.000645,0.0,1.9e-05,0.000105,0.000346,0.006387
switch-dr,500.0,0.000945,0.001296,0.0,9.5e-05,0.000425,0.001283,0.009464
