,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000247,0.000629,0.0,1e-06,8e-06,0.000152,0.005114
dr-ibt,500.0,0.000999,0.001505,0.0,0.000107,0.00045,0.001232,0.012443
dr-ibt (tau=0),500.0,0.002647,0.002324,0.0,0.00087,0.002054,0.003793,0.014395
dm,500.0,0.046846,0.009048,0.021929,0.040286,0.046737,0.053026,0.071248
dr,500.0,0.001484,0.002148,0.0,0.000155,0.000682,0.001903,0.017401
mrdr,500.0,0.000922,0.001412,0.0,8.7e-05,0.000372,0.001141,0.011126
dr-os (oracle),500.0,0.000843,0.001678,0.0,9e-06,7.2e-05,0.000833,0.014569
dr-os,500.0,0.001466,0.002102,0.0,0.000145,0.000695,0.001952,0.015916
switch-dr (oracle),500.0,0.000797,0.001556,0.0,2.4e-05,0.000144,0.000715,0.014142
switch-dr,500.0,0.001484,0.002148,0.0,0.000155,0.000682,0.001903,0.017401
