,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000984,0.00208,0.0,1e-06,6.8e-05,0.000969,0.020191
dr-ibt,500.0,0.001928,0.002736,0.0,0.000228,0.000955,0.002544,0.022906
dr-ibt (tau=0),500.0,0.006096,0.007726,0.0,0.000631,0.003065,0.008705,0.053404
dm,500.0,0.006853,0.005175,0.0,0.002934,0.005566,0.009784,0.029629
dr,500.0,0.002112,0.00311,0.0,0.000173,0.000896,0.002756,0.024544
mrdr,500.0,0.002073,0.00295,0.0,0.0002,0.000892,0.002673,0.021497
dr-os (oracle),500.0,0.000901,0.001959,0.0,4e-06,2.9e-05,0.000695,0.015003
dr-os,500.0,0.002361,0.003115,0.0,0.000225,0.001166,0.003251,0.018852
switch-dr (oracle),500.0,0.000817,0.002084,0.0,1.7e-05,8.7e-05,0.000543,0.020362
switch-dr,500.0,0.002395,0.003331,0.0,0.000234,0.001075,0.003083,0.02432
