,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000141,0.000453,0.0,1e-06,7e-06,6.4e-05,0.005834
dr-ibt,500.0,0.000901,0.00126,0.0,9.7e-05,0.000439,0.001193,0.008914
dr-ibt (tau=0),500.0,0.002614,0.0032,0.0,0.000363,0.001405,0.003669,0.019358
dm,500.0,0.006367,0.002739,0.001149,0.004395,0.006019,0.008054,0.018228
dr,500.0,0.000906,0.001194,0.0,0.000109,0.000476,0.001281,0.007519
mrdr,500.0,0.000845,0.001067,0.0,0.000113,0.000429,0.001184,0.005985
dr-os (oracle),500.0,0.000107,0.000338,0.0,2e-06,9e-06,3.9e-05,0.003726
dr-os,500.0,0.000764,0.001091,0.0,7.9e-05,0.000358,0.001003,0.008557
switch-dr (oracle),500.0,0.000121,0.000356,0.0,5e-06,2.6e-05,9e-05,0.00544
switch-dr,500.0,0.000925,0.001249,0.0,7.6e-05,0.000453,0.001323,0.007374
