,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000462,0.000721,0.0,6e-06,0.000111,0.000605,0.005318
dr-ibt,500.0,0.001185,0.001385,0.0,0.000156,0.000656,0.001724,0.007725
dr-ibt (tau=0),500.0,0.002628,0.003296,0.0,0.000317,0.001249,0.003675,0.017257
dm,500.0,0.004803,0.002297,1.6e-05,0.003104,0.004624,0.006302,0.013775
dr,500.0,0.001253,0.001517,0.0,0.000196,0.000692,0.001788,0.009467
mrdr,500.0,0.001225,0.001493,0.0,0.000184,0.000678,0.001682,0.00906
dr-os (oracle),500.0,5.6e-05,0.00021,0.0,2e-06,1e-05,3.1e-05,0.002399
dr-os,500.0,0.001201,0.001451,0.0,0.000135,0.000687,0.001711,0.008027
switch-dr (oracle),500.0,0.000112,0.000233,0.0,7e-06,3.6e-05,0.000135,0.003717
switch-dr,500.0,0.001145,0.001371,0.0,0.00015,0.00067,0.001644,0.008795
