,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000365,0.00066,0.0,0.0,5.6e-05,0.000421,0.006132
dr-ibt,500.0,0.001198,0.001384,0.0,0.000163,0.000693,0.00178,0.007607
dr-ibt (tau=0),500.0,0.001744,0.001891,0.0,0.000233,0.00106,0.002631,0.012405
dm,500.0,0.004669,0.002264,6e-06,0.002941,0.004385,0.006061,0.013352
dr,500.0,0.001159,0.001379,0.0,0.000181,0.000672,0.001648,0.007967
mrdr,500.0,0.001122,0.001304,0.0,0.00019,0.00064,0.001603,0.007309
dr-os (oracle),500.0,5.6e-05,0.000184,0.0,1e-06,7e-06,2.6e-05,0.001542
dr-os,500.0,0.001133,0.001423,0.0,0.00014,0.000639,0.001531,0.009331
switch-dr (oracle),500.0,8.6e-05,0.000208,0.0,4e-06,2.4e-05,8e-05,0.002451
switch-dr,500.0,0.001235,0.001446,0.0,0.000172,0.000689,0.001783,0.00734
