,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000982,0.001692,0.0,3e-06,0.00018,0.001228,0.01384
dr-ibt,500.0,0.001915,0.002474,0.0,0.000238,0.00096,0.002541,0.01489
dr-ibt (tau=0),500.0,0.004423,0.004722,0.0,0.000931,0.002874,0.006458,0.038475
dm,500.0,0.004069,0.003128,0.0,0.00167,0.003498,0.005989,0.0202
dr,500.0,0.002188,0.002704,0.0,0.000287,0.001133,0.003106,0.015462
mrdr,500.0,0.002127,0.002588,0.0,0.00025,0.001099,0.002976,0.014372
dr-os (oracle),500.0,0.000135,0.00052,0.0,2e-06,1e-05,3.3e-05,0.006211
dr-os,500.0,0.001855,0.00245,0.0,0.00023,0.000877,0.002649,0.01596
switch-dr (oracle),500.0,0.000152,0.000328,0.0,9e-06,4.7e-05,0.000148,0.003346
switch-dr,500.0,0.002099,0.002696,0.0,0.000278,0.000952,0.002997,0.017806
