,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000142,0.000315,0.0,0.0,1e-05,0.000121,0.002925
dr-ibt,500.0,0.000396,0.000574,0.0,4.6e-05,0.000167,0.000488,0.004181
dr-ibt (tau=0),500.0,0.001311,0.003081,0.0,6.2e-05,0.000258,0.000986,0.018886
dm,500.0,0.042925,0.006741,0.026001,0.038132,0.042284,0.047274,0.063137
dr,500.0,0.000654,0.00092,0.0,6.9e-05,0.000288,0.000879,0.006485
mrdr,500.0,0.000446,0.000639,0.0,4e-05,0.0002,0.000561,0.004326
dr-os (oracle),500.0,0.000484,0.000926,0.0,5e-06,5.6e-05,0.000561,0.006723
dr-os,500.0,0.000668,0.00095,0.0,6.9e-05,0.000302,0.00093,0.006723
switch-dr (oracle),500.0,0.00047,0.000856,0.0,2.3e-05,0.000129,0.000486,0.006485
switch-dr,500.0,0.000654,0.00092,0.0,6.9e-05,0.000288,0.000879,0.006485
