,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001217,0.003647,0.0,1e-06,5e-05,0.000863,0.055755
dr-ibt,500.0,0.006748,0.009874,0.0,0.000683,0.002865,0.008964,0.109334
dr-ibt (tau=0),500.0,0.004037,0.006022,0.0,0.000498,0.001865,0.005439,0.067717
dm,500.0,0.005695,0.006893,0.0,0.00077,0.003134,0.00781,0.04532
dr,500.0,0.005478,0.007611,0.0,0.00053,0.002437,0.007295,0.05563
mrdr,500.0,0.005491,0.007199,0.0,0.000499,0.002683,0.00794,0.045384
dr-os (oracle),500.0,0.000892,0.002329,0.0,4e-06,3.1e-05,0.000443,0.024098
dr-os,500.0,0.005653,0.008048,0.0,0.000591,0.002701,0.007023,0.067719
switch-dr (oracle),500.0,0.001187,0.002962,0.0,1.7e-05,0.000129,0.000787,0.029064
switch-dr,500.0,0.006217,0.008391,1e-06,0.000699,0.003286,0.008697,0.052765
