,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000517,0.001048,0.0,1e-06,4.1e-05,0.00054,0.008348
dr-ibt,500.0,0.001143,0.001503,0.0,0.000114,0.000514,0.001632,0.008652
dr-ibt (tau=0),500.0,0.002982,0.003453,0.0,0.000508,0.001762,0.004213,0.020313
dm,500.0,0.006414,0.004061,3e-06,0.003428,0.00574,0.0084,0.029241
dr,500.0,0.001198,0.001507,0.0,0.00014,0.00063,0.001697,0.010865
mrdr,500.0,0.001177,0.001474,0.0,0.000129,0.000666,0.001741,0.011066
dr-os (oracle),500.0,0.000301,0.000831,0.0,3e-06,1.5e-05,0.000114,0.006767
dr-os,500.0,0.0011,0.001512,0.0,0.000116,0.000524,0.00148,0.012915
switch-dr (oracle),500.0,0.000335,0.000891,0.0,8e-06,4.5e-05,0.000202,0.009246
switch-dr,500.0,0.001049,0.001559,0.0,7.8e-05,0.000378,0.001337,0.009566
