,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000741,0.001204,0.0,4e-06,0.000251,0.000978,0.011214
dr-ibt,500.0,0.001641,0.001838,0.0,0.000296,0.001,0.002465,0.012797
dr-ibt (tau=0),500.0,0.002994,0.002773,0.0,0.000945,0.002307,0.004036,0.016642
dm,500.0,0.003665,0.001974,2e-06,0.002135,0.003476,0.00497,0.012233
dr,500.0,0.001549,0.00178,0.0,0.000282,0.001005,0.002076,0.013629
mrdr,500.0,0.001525,0.001693,0.0,0.000249,0.000999,0.002173,0.010632
dr-os (oracle),500.0,2.7e-05,7.9e-05,0.0,2e-06,8e-06,2.4e-05,0.000913
dr-os,500.0,0.001516,0.001583,0.0,0.000283,0.00099,0.002316,0.010374
switch-dr (oracle),500.0,5.4e-05,9.2e-05,0.0,4e-06,1.8e-05,5.8e-05,0.000623
switch-dr,500.0,0.00149,0.001611,0.0,0.000313,0.000912,0.002133,0.008974
