,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000759,0.001863,0.0,1e-06,3.1e-05,0.000686,0.022097
dr-ibt,500.0,0.002208,0.003018,0.0,0.000208,0.001104,0.003092,0.024518
dr-ibt (tau=0),500.0,0.00577,0.006764,0.0,0.000397,0.002897,0.00933,0.04177
dm,500.0,0.050453,0.013787,0.018232,0.040507,0.049956,0.059351,0.099272
dr,500.0,0.002777,0.00354,0.0,0.000381,0.001394,0.004137,0.024814
mrdr,500.0,0.001975,0.002716,0.0,0.000164,0.000944,0.002811,0.024809
dr-os (oracle),500.0,0.001707,0.003163,0.0,1.3e-05,0.00014,0.001994,0.023348
dr-os,500.0,0.002773,0.003543,0.0,0.000348,0.001388,0.003937,0.02387
switch-dr (oracle),500.0,0.001656,0.003,0.0,5.8e-05,0.000333,0.001782,0.022747
switch-dr,500.0,0.002777,0.00354,0.0,0.000381,0.001394,0.004137,0.024814
