,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,3.2e-05,0.000101,0.0,1e-06,4e-06,1.9e-05,0.000908
dr-ibt,500.0,0.001264,0.001342,0.0,0.000268,0.000786,0.001957,0.007783
dr-ibt (tau=0),500.0,0.001534,0.001257,0.0,0.000526,0.00124,0.002225,0.006241
dm,500.0,0.003879,0.001978,0.000208,0.002404,0.003619,0.005023,0.013167
dr,500.0,0.001171,0.00122,0.0,0.000232,0.000816,0.001726,0.0062
mrdr,500.0,0.001143,0.001176,0.0,0.000233,0.0008,0.001678,0.006438
dr-os (oracle),500.0,2.9e-05,6.5e-05,0.0,2e-06,9e-06,3.3e-05,0.000733
dr-os,500.0,0.001241,0.001421,0.0,0.000171,0.000667,0.001852,0.007862
switch-dr (oracle),500.0,8.2e-05,0.000144,0.0,6e-06,3.1e-05,0.000102,0.001235
switch-dr,500.0,0.001366,0.001613,0.0,0.000182,0.000728,0.001958,0.00944
