,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00015,0.000301,0.0,0.0,1.5e-05,0.000153,0.002489
dr-ibt,500.0,0.000395,0.000534,0.0,3.6e-05,0.000175,0.000551,0.002963
dr-ibt (tau=0),500.0,0.000818,0.00114,0.0,0.000104,0.000418,0.001031,0.008184
dm,500.0,0.048338,0.006552,0.033022,0.043428,0.048244,0.052598,0.067583
dr,500.0,0.000708,0.00087,0.0,8.1e-05,0.000383,0.000968,0.004839
mrdr,500.0,0.000429,0.000561,0.0,4.4e-05,0.000196,0.00058,0.003337
dr-os (oracle),500.0,0.000364,0.000687,0.0,6e-06,4.4e-05,0.000425,0.004182
dr-os,500.0,0.000695,0.000844,0.0,7.9e-05,0.000384,0.000955,0.004438
switch-dr (oracle),500.0,0.000347,0.000605,0.0,1.5e-05,0.000116,0.000365,0.003868
switch-dr,500.0,0.000708,0.00087,0.0,8.1e-05,0.000383,0.000968,0.004839
