,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000391,0.00109,0.0,1e-06,1.6e-05,0.000152,0.009779
dr-ibt,500.0,0.00293,0.003974,0.0,0.000344,0.001397,0.004118,0.024584
dr-ibt (tau=0),500.0,0.002833,0.00342,0.0,0.000494,0.001707,0.003906,0.023663
dm,500.0,0.005281,0.004786,1e-06,0.001548,0.004085,0.007493,0.033403
dr,500.0,0.003042,0.004042,0.0,0.000295,0.001537,0.004113,0.021995
mrdr,500.0,0.002931,0.003803,0.0,0.000332,0.001365,0.003981,0.023628
dr-os (oracle),500.0,0.000531,0.001277,0.0,3e-06,1.8e-05,0.000217,0.008962
dr-os,500.0,0.002918,0.003984,0.0,0.000275,0.00148,0.004104,0.032643
switch-dr (oracle),500.0,0.000458,0.001364,0.0,1.1e-05,6.1e-05,0.000304,0.020569
switch-dr,500.0,0.003086,0.00414,0.0,0.000322,0.001536,0.004151,0.032687
