,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000542,0.000912,0.0,3e-06,8.6e-05,0.000653,0.005046
dr-ibt,500.0,0.000713,0.00097,0.0,6.2e-05,0.000303,0.000975,0.00518
dr-ibt (tau=0),500.0,0.008675,0.007997,0.0,0.002633,0.006102,0.012608,0.044468
dm,500.0,0.006098,0.002575,0.000503,0.004127,0.005774,0.007747,0.014967
dr,500.0,0.000741,0.001025,0.0,8e-05,0.000371,0.000943,0.008394
mrdr,500.0,0.000706,0.000953,0.0,7.1e-05,0.000333,0.000888,0.006191
dr-os (oracle),500.0,0.000126,0.000411,0.0,2e-06,9e-06,3.8e-05,0.005248
dr-os,500.0,0.000637,0.000869,0.0,5.8e-05,0.000323,0.000906,0.007052
switch-dr (oracle),500.0,0.000171,0.000355,0.0,7e-06,4.4e-05,0.000169,0.00269
switch-dr,500.0,0.000724,0.000934,0.0,8.6e-05,0.000356,0.001037,0.007324
