,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00037,0.000791,0.0,1e-06,3.1e-05,0.000324,0.006026
dr-ibt,500.0,0.000994,0.001318,0.0,8.6e-05,0.000486,0.001422,0.008118
dr-ibt (tau=0),500.0,0.005039,0.005192,0.0,0.000266,0.003299,0.008932,0.021295
dm,500.0,0.046758,0.009202,0.016926,0.040254,0.046078,0.052534,0.075313
dr,500.0,0.001466,0.002033,0.0,0.000129,0.000691,0.002085,0.016729
mrdr,500.0,0.00098,0.001344,0.0,0.000101,0.000407,0.001409,0.008722
dr-os (oracle),500.0,0.000598,0.001345,0.0,5e-06,5e-05,0.000463,0.011103
dr-os,500.0,0.001416,0.001962,0.0,0.000133,0.000719,0.001934,0.015932
switch-dr (oracle),500.0,0.000579,0.001262,0.0,2.2e-05,9.7e-05,0.000446,0.010763
switch-dr,500.0,0.001466,0.002033,0.0,0.000129,0.000691,0.002085,0.016729
