,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000321,0.000664,0.0,1e-06,2.2e-05,0.000357,0.005727
dr-ibt,500.0,0.000635,0.000902,0.0,6.2e-05,0.000279,0.000841,0.006151
dr-ibt (tau=0),500.0,0.003081,0.00288,0.0,0.000862,0.002303,0.004665,0.020924
dm,500.0,0.006336,0.002681,0.001232,0.004322,0.006059,0.008014,0.01741
dr,500.0,0.000597,0.000832,0.0,8e-05,0.000285,0.000749,0.005515
mrdr,500.0,0.00056,0.000766,0.0,6.8e-05,0.000259,0.00073,0.004468
dr-os (oracle),500.0,0.000147,0.000413,0.0,2e-06,1e-05,4.9e-05,0.003557
dr-os,500.0,0.000602,0.000847,0.0,4.9e-05,0.000273,0.000773,0.006104
switch-dr (oracle),500.0,0.000164,0.000386,0.0,7e-06,4.7e-05,0.000153,0.005197
switch-dr,500.0,0.000596,0.000815,0.0,7.6e-05,0.000276,0.000807,0.006137
