,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00033,0.000718,0.0,1e-06,2.3e-05,0.000355,0.006733
dr-ibt,500.0,0.000913,0.00121,0.0,0.00011,0.000483,0.001217,0.007804
dr-ibt (tau=0),500.0,0.002185,0.002579,0.0,0.000408,0.001371,0.003013,0.018512
dm,500.0,0.043431,0.009029,0.022229,0.037085,0.042906,0.04934,0.074998
dr,500.0,0.001348,0.001759,0.0,0.000132,0.000609,0.00197,0.011986
mrdr,500.0,0.000928,0.001242,0.0,0.000118,0.000447,0.001308,0.007894
dr-os (oracle),500.0,0.00062,0.001293,0.0,8e-06,6.3e-05,0.000509,0.009697
dr-os,500.0,0.001321,0.001716,0.0,0.000129,0.000587,0.001929,0.01145
switch-dr (oracle),500.0,0.000704,0.001209,0.0,3.7e-05,0.000224,0.000853,0.009349
switch-dr,500.0,0.001348,0.001759,0.0,0.000132,0.000609,0.00197,0.011986
