,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000762,0.001203,0.0,9e-06,0.000266,0.000992,0.008018
dr-ibt,500.0,0.001055,0.001363,0.0,0.000152,0.000537,0.001401,0.008477
dr-ibt (tau=0),500.0,0.006502,0.005766,0.0,0.002014,0.005065,0.00918,0.030741
dm,500.0,0.005078,0.002359,0.000428,0.003369,0.004824,0.006547,0.013566
dr,500.0,0.001109,0.001324,0.0,0.000134,0.000629,0.001601,0.008949
mrdr,500.0,0.001068,0.001237,0.0,0.000131,0.000621,0.00154,0.007413
dr-os (oracle),500.0,6.6e-05,0.000228,0.0,2e-06,9e-06,3.2e-05,0.002623
dr-os,500.0,0.001065,0.001326,0.0,0.000137,0.000557,0.001545,0.008474
switch-dr (oracle),500.0,8.5e-05,0.000167,0.0,7e-06,3.3e-05,0.0001,0.002152
switch-dr,500.0,0.001111,0.001392,0.0,0.000141,0.000565,0.001717,0.009087
