,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001493,0.003927,0.0,2e-06,4.7e-05,0.000846,0.043329
dr-ibt,500.0,0.005856,0.007651,0.0,0.000546,0.002592,0.008296,0.046013
dr-ibt (tau=0),500.0,0.005507,0.007361,0.0,0.000745,0.002919,0.007461,0.053548
dm,500.0,0.007856,0.008034,0.0,0.001465,0.005496,0.01166,0.04668
dr,500.0,0.006273,0.008512,0.0,0.000698,0.003419,0.008391,0.056589
mrdr,500.0,0.006203,0.008167,0.0,0.000666,0.003608,0.008806,0.060132
dr-os (oracle),500.0,0.001822,0.005053,0.0,8e-06,5.5e-05,0.000909,0.043687
dr-os,500.0,0.005913,0.00831,0.0,0.00051,0.002436,0.008386,0.058837
switch-dr (oracle),500.0,0.001099,0.002671,0.0,1.7e-05,0.000134,0.000784,0.031604
switch-dr,500.0,0.005633,0.008157,0.0,0.000792,0.002818,0.006734,0.084762
