,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000961,0.001893,0.0,2e-06,7.8e-05,0.001027,0.012037
dr-ibt,500.0,0.002353,0.003528,0.0,0.000208,0.001039,0.003045,0.029165
dr-ibt (tau=0),500.0,0.007878,0.009241,0.0,0.000773,0.003935,0.012102,0.045788
dm,500.0,0.043122,0.012739,0.007431,0.034103,0.042275,0.051296,0.106733
dr,500.0,0.002875,0.004305,0.0,0.000328,0.001285,0.003774,0.037091
mrdr,500.0,0.002181,0.003387,0.0,0.000161,0.00107,0.002782,0.03408
dr-os (oracle),500.0,0.000948,0.002527,0.0,8e-06,8.2e-05,0.000651,0.037744
dr-os,500.0,0.002786,0.004182,0.0,0.000324,0.001284,0.003585,0.037744
switch-dr (oracle),500.0,0.001031,0.002423,0.0,5.1e-05,0.000261,0.00094,0.037091
switch-dr,500.0,0.002875,0.004305,0.0,0.000328,0.001285,0.003774,0.037091
