,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000242,0.000661,0.0,4e-06,2.2e-05,0.000109,0.005673
dr-ibt,500.0,0.001129,0.00154,0.0,0.000115,0.000497,0.001524,0.010519
dr-ibt (tau=0),500.0,0.032957,0.020735,6e-06,0.016684,0.028799,0.046695,0.099268
dm,500.0,0.057243,0.010009,0.031114,0.04997,0.056383,0.064338,0.084345
dr,500.0,0.001621,0.002037,0.0,0.000215,0.000853,0.002331,0.012859
mrdr,500.0,0.00112,0.001479,0.0,0.00012,0.00048,0.001582,0.009396
dr-os (oracle),500.0,0.001232,0.002009,0.0,1.6e-05,0.000256,0.001539,0.012569
dr-os,500.0,0.001618,0.002055,0.0,0.000205,0.000853,0.002303,0.012569
switch-dr (oracle),500.0,0.001148,0.001869,0.0,5.7e-05,0.000309,0.00132,0.012163
switch-dr,500.0,0.001621,0.002037,0.0,0.000215,0.000853,0.002331,0.012859
