,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,6.3e-05,0.000208,0.0,1e-06,6e-06,2.4e-05,0.002141
dr-ibt,500.0,0.000657,0.000829,0.0,7.5e-05,0.000324,0.000947,0.004803
dr-ibt (tau=0),500.0,0.005795,0.005987,5.3e-05,0.00165,0.003167,0.00772,0.030773
dm,500.0,0.042963,0.006706,0.025306,0.037942,0.042486,0.047063,0.064603
dr,500.0,0.000955,0.00125,0.0,0.000102,0.000459,0.001327,0.008815
mrdr,500.0,0.000689,0.000889,0.0,7.5e-05,0.000325,0.000953,0.005881
dr-os (oracle),500.0,0.000197,0.000551,0.0,3e-06,1.8e-05,0.000103,0.005163
dr-os,500.0,0.000881,0.001168,0.0,9.5e-05,0.000425,0.001233,0.008319
switch-dr (oracle),500.0,0.000278,0.000539,0.0,1.2e-05,7e-05,0.0003,0.004891
switch-dr,500.0,0.000955,0.00125,0.0,0.000102,0.000459,0.001327,0.008815
