,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000345,0.000766,0.0,2e-06,2.4e-05,0.000325,0.007046
dr-ibt,500.0,0.000567,0.00086,0.0,6.3e-05,0.000247,0.000685,0.00756
dr-ibt (tau=0),500.0,0.007789,0.007422,0.0,0.002044,0.005784,0.011226,0.043784
dm,500.0,0.007368,0.002883,0.000542,0.005364,0.00723,0.009187,0.017628
dr,500.0,0.000663,0.000874,0.0,6e-05,0.000282,0.000994,0.005835
mrdr,500.0,0.000629,0.000843,0.0,6.1e-05,0.00028,0.000898,0.005431
dr-os (oracle),500.0,0.000202,0.000487,0.0,3e-06,1.8e-05,0.000114,0.004492
dr-os,500.0,0.000691,0.001004,0.0,6.5e-05,0.000299,0.000905,0.007103
switch-dr (oracle),500.0,0.000186,0.000474,0.0,5e-06,2.7e-05,0.000111,0.004662
switch-dr,500.0,0.00067,0.000955,0.0,6.5e-05,0.000265,0.0009,0.006797
