,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00104,0.002373,0.0,1e-06,4.6e-05,0.000973,0.019587
dr-ibt,500.0,0.005389,0.007677,0.0,0.000522,0.002356,0.007595,0.074421
dr-ibt (tau=0),500.0,0.004029,0.005063,0.0,0.000504,0.002069,0.005425,0.027619
dm,500.0,0.005879,0.00689,0.0,0.000968,0.003236,0.008591,0.041917
dr,500.0,0.004797,0.006358,0.0,0.000482,0.002256,0.006377,0.03633
mrdr,500.0,0.004856,0.006188,0.0,0.000614,0.002365,0.00702,0.032654
dr-os (oracle),500.0,0.001339,0.003849,0.0,4e-06,3.2e-05,0.000615,0.038478
dr-os,500.0,0.00573,0.007811,0.0,0.000664,0.002819,0.007889,0.041184
switch-dr (oracle),500.0,0.001056,0.003229,0.0,1.1e-05,8e-05,0.000529,0.032127
switch-dr,500.0,0.005005,0.006601,0.0,0.000562,0.002275,0.006642,0.039156
