,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001496,0.003401,0.0,1e-06,5.4e-05,0.001327,0.028924
dr-ibt,500.0,0.006062,0.008122,0.0,0.000684,0.002887,0.00807,0.050698
dr-ibt (tau=0),500.0,0.004489,0.00827,0.0,0.000354,0.001623,0.004922,0.071025
dm,500.0,0.051853,0.019127,0.00626,0.037798,0.049613,0.063932,0.110428
dr,500.0,0.006523,0.008733,0.0,0.000829,0.003098,0.008219,0.048414
mrdr,500.0,0.004894,0.00701,0.0,0.000442,0.00221,0.006084,0.054874
dr-os (oracle),500.0,0.003132,0.006683,0.0,3e-05,0.00022,0.002851,0.046876
dr-os,500.0,0.006355,0.008509,0.0,0.000841,0.00301,0.008136,0.046876
switch-dr (oracle),500.0,0.003201,0.006481,0.0,0.000111,0.000614,0.002843,0.046423
switch-dr,500.0,0.006523,0.008733,0.0,0.000829,0.003098,0.008219,0.048414
