,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001205,0.001465,0.0,0.000121,0.000742,0.001741,0.01273
dr-ibt,500.0,0.001625,0.001737,0.0,0.000372,0.001051,0.002511,0.015677
dr-ibt (tau=0),500.0,0.007685,0.005979,1e-06,0.003304,0.006415,0.010939,0.031093
dm,500.0,0.003819,0.002033,0.000131,0.00233,0.003591,0.005007,0.011424
dr,500.0,0.001538,0.001716,0.0,0.000252,0.000974,0.002238,0.012016
mrdr,500.0,0.001467,0.001617,0.0,0.000302,0.000987,0.002121,0.011991
dr-os (oracle),500.0,2.8e-05,7.6e-05,0.0,1e-06,8e-06,2.6e-05,0.000792
dr-os,500.0,0.001463,0.001706,0.0,0.000183,0.00085,0.002162,0.010275
switch-dr (oracle),500.0,9.3e-05,0.000138,0.0,8e-06,4.9e-05,0.000126,0.001666
switch-dr,500.0,0.001583,0.001711,0.0,0.00026,0.000978,0.002355,0.009454
