,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000347,0.00067,0.0,0.0,3.6e-05,0.000373,0.005834
dr-ibt,500.0,0.000768,0.001007,0.0,9e-05,0.000386,0.001019,0.007059
dr-ibt (tau=0),500.0,0.002016,0.002,0.0,0.00047,0.001462,0.00297,0.012485
dm,500.0,0.004971,0.00244,0.000357,0.003146,0.004717,0.006403,0.013788
dr,500.0,0.000835,0.001085,0.0,9.8e-05,0.000446,0.001127,0.007375
mrdr,500.0,0.000801,0.000993,0.0,0.000102,0.000472,0.001051,0.006891
dr-os (oracle),500.0,8.2e-05,0.000264,0.0,2e-06,9e-06,3e-05,0.002695
dr-os,500.0,0.000859,0.001042,0.0,0.000113,0.000456,0.001251,0.005849
switch-dr (oracle),500.0,0.000132,0.000217,0.0,1e-05,5.4e-05,0.000169,0.001688
switch-dr,500.0,0.000935,0.001202,0.0,0.000101,0.000453,0.001351,0.008952
