,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001191,0.002503,0.0,4e-06,5.4e-05,0.001235,0.019962
dr-ibt,500.0,0.002727,0.004164,0.0,0.000255,0.001075,0.003454,0.028281
dr-ibt (tau=0),500.0,0.029952,0.024979,0.0,0.009319,0.024881,0.045417,0.106616
dm,500.0,0.048855,0.014271,0.007108,0.039631,0.04729,0.057877,0.103725
dr,500.0,0.003505,0.005226,0.0,0.00034,0.001364,0.004518,0.034597
mrdr,500.0,0.00247,0.00381,0.0,0.000209,0.001004,0.003058,0.024747
dr-os (oracle),500.0,0.001529,0.003778,0.0,1.2e-05,0.0001,0.00108,0.031535
dr-os,500.0,0.00338,0.005082,0.0,0.000303,0.001372,0.004303,0.033151
switch-dr (oracle),500.0,0.001559,0.003584,0.0,3.9e-05,0.000259,0.001367,0.030772
switch-dr,500.0,0.003505,0.005226,0.0,0.00034,0.001364,0.004518,0.034597
