,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000785,0.001589,0.0,2e-06,0.000104,0.00082,0.015296
dr-ibt,500.0,0.001404,0.002097,0.0,0.00014,0.000605,0.001848,0.017181
dr-ibt (tau=0),500.0,0.004306,0.004749,0.0,0.000859,0.002775,0.00635,0.032826
dm,500.0,0.005012,0.003449,5e-06,0.002484,0.004555,0.006712,0.023364
dr,500.0,0.001556,0.002238,0.0,0.000167,0.000691,0.002083,0.020259
mrdr,500.0,0.001516,0.00215,0.0,0.000158,0.000692,0.002059,0.016958
dr-os (oracle),500.0,0.000222,0.000615,0.0,3e-06,1.6e-05,6e-05,0.004542
dr-os,500.0,0.001438,0.00201,0.0,0.000179,0.000704,0.001937,0.014613
switch-dr (oracle),500.0,0.000259,0.000628,0.0,1.1e-05,6.5e-05,0.000226,0.005899
switch-dr,500.0,0.001361,0.001857,0.0,0.000109,0.000673,0.001783,0.016749
