,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000424,0.000738,0.0,8e-06,9e-05,0.000546,0.005896
dr-ibt,500.0,0.000598,0.000809,0.0,7.9e-05,0.000286,0.000818,0.006206
dr-ibt (tau=0),500.0,0.027503,0.014296,0.000792,0.017012,0.025461,0.036704,0.073154
dm,500.0,0.045335,0.006685,0.026369,0.040495,0.045157,0.049793,0.068618
dr,500.0,0.000869,0.001222,0.0,7.6e-05,0.000338,0.001159,0.006927
mrdr,500.0,0.000582,0.000799,0.0,5.7e-05,0.000259,0.000795,0.006566
dr-os (oracle),500.0,0.000238,0.000638,0.0,3e-06,2.7e-05,0.000124,0.005666
dr-os,500.0,0.000807,0.001145,0.0,7.1e-05,0.00032,0.001076,0.00646
switch-dr (oracle),500.0,0.000234,0.000583,0.0,8e-06,4.2e-05,0.000179,0.005325
switch-dr,500.0,0.000869,0.001222,0.0,7.6e-05,0.000338,0.001159,0.006927
